date,value,norm
2007-07-01,7318.7,1.9048231189579339
2007-08-01,7394.8,1.997889890497631
2007-09-01,7413.0,1.9459533757612246
2007-10-01,7428.1,1.8902431460633604
2007-11-01,7453.6,1.8599072673470771
2007-12-01,7483.9,1.8391262053456219
2008-01-01,7517.5,1.829587196779038
2008-02-01,7604.0,1.9328192760064786
2008-03-01,7670.0,1.9819164437112
2008-04-01,7712.5,1.9785553788022845
2008-05-01,7725.2,1.9164004005498818
2008-06-01,7743.9,1.8704719673950947
2008-07-01,7791.2,1.8836472637019368
2008-08-01,7805.8,1.8296193719690226
2008-09-01,7872.4,1.8763396252791547
2008-10-01,7974.9,1.9845171433667275
2008-11-01,8027.0,1.9856652681445575
2008-12-01,8204.7,2.2057787077641486
2009-01-01,8289.0,2.2275786473426624
2009-02-01,8319.3,2.15268723351181
2009-03-01,8386.4,2.1444791619170034
2009-04-01,8391.1,2.036467323589765
2009-05-01,8449.2,2.0243045139587603
2009-06-01,8459.3,1.939398837024022
2009-07-01,8463.5,1.8548818795933353
2009-08-01,8463.0,1.7718347472309595
2009-09-01,8461.6,1.695122895722227
2009-10-01,8487.9,1.666006249033198
2009-11-01,8517.0,1.643113801459381
2009-12-01,8512.2,1.5710457002004108
2010-01-01,8477.7,1.459042257787742
2010-02-01,8527.3,1.4808711385210798
2010-03-01,8523.5,1.421376997852658
2010-04-01,8554.8,1.419065985998543
2010-05-01,8609.0,1.451915965230427
2010-06-01,8628.1,1.4299627349672561
2010-07-01,8639.5,1.3984586346909698
2010-08-01,8687.9,1.4263487944570659
2010-09-01,8718.7,1.4273046497200448
2010-10-01,8768.4,1.4585803465070115
2010-11-01,8789.0,1.4427794841047796
2010-12-01,8822.7,1.449573792235932
2011-01-01,8845.0,1.4389885946988228
2011-02-01,8908.8,1.4964400245075649
2011-03-01,8966.8,1.542430992150569
2011-04-01,9030.2,1.5950586339724004
2011-05-01,9102.5,1.6594443831271817
2011-06-01,9176.5,1.724082465421796
2011-07-01,9338.4,1.925295433778015
2011-08-01,9524.9,2.1385338757728003
2011-09-01,9545.1,2.0712578259742456
2011-10-01,9577.9,2.02984502152897
2011-11-01,9629.5,2.020628882161683
2011-12-01,9677.1,2.0022067562899495
2012-01-01,9750.3,2.023386897362349
2012-02-01,9802.0,2.011255748689332
2012-03-01,9846.0,1.9892297196155113
2012-04-01,9899.5,1.9828257235606779
2012-05-01,9942.8,1.9622235463815667
2012-06-01,10012.8,1.9770303255453774
2012-07-01,10065.5,1.9630794078947165
2012-08-01,10136.1,1.9734923868392074
2012-09-01,10216.3,1.9957646553673443
2012-10-01,10282.6,1.9968245535999205
2012-11-01,10351.6,1.999373773562699
2012-12-01,10474.1,2.070620073337047
2013-01-01,10497.4,2.0037028120767415
2013-02-01,10516.4,1.9340528345607815
2013-03-01,10572.6,1.9164864745924597
2013-04-01,10600.0,1.857836153436672
2013-05-01,10634.2,1.8106794180343329
2013-06-01,10691.3,1.7945866286992636
2013-07-01,10730.5,1.756740195598658
2013-08-01,10788.5,1.744063893635823
2013-09-01,10848.9,1.733477760178695
2013-10-01,10973.2,1.7947367452281668
2013-11-01,10981.9,1.7215276229627108
2013-12-01,11046.9,1.7169290047126895
2014-01-01,11116.6,1.7179432846134808
2014-02-01,11182.3,1.7140432403672572
2014-03-01,11218.2,1.6785316115711715
2014-04-01,11263.1,1.6562835668897211
2014-05-01,11327.6,1.6583262292029937
2014-06-01,11382.8,1.6501315059865513
2014-07-01,11437.5,1.6435138700202385
2014-08-01,11461.6,1.6062343577587956
2014-09-01,11502.8,1.5892423538514724
2014-10-01,11576.6,1.6084620531699798
2014-11-01,11617.3,1.5937000250456477
2014-12-01,11701.0,1.625278154333293
2015-01-01,11787.8,1.6592527752762842
2015-02-01,11904.7,1.7226557914744212
2015-03-01,11902.8,1.6598087956407164
2015-04-01,11936.7,1.6401762964015678
2015-05-01,11964.2,1.617395065504504
2015-06-01,12004.6,1.6105687916800964
2015-07-01,12048.3,1.6089445362038834
2015-08-01,12093.1,1.609722882397076
2015-09-01,12154.3,1.6293224016457122
2015-10-01,12205.6,1.6374441561772075
2015-11-01,12296.9,1.6859389699038032
2015-12-01,12368.2,1.7031216345689972
2016-01-01,12505.5,1.7933307388718926
2016-02-01,12577.7,1.8048679662513032
2016-03-01,12628.6,1.7919377083911934
2016-04-01,12707.6,1.8109287377801975
2016-05-01,12774.6,1.8140014517414969
2016-06-01,12835.1,1.809512822866289
2016-07-01,12889.3,1.7987895570460513
2016-08-01,12973.6,1.821168510413291
2016-09-01,13033.8,1.815992234057819
2016-10-01,13107.1,1.8242343839231887
2016-11-01,13180.6,1.8316580043215998
2016-12-01,13225.8,1.807358892345186
2017-01-01,13300.3,1.8144854239852253
2017-02-01,13367.0,1.8117010264989524
2017-03-01,13428.4,1.8024063698609805
2017-04-01,13484.4,1.784929051467121
2017-05-01,13536.4,1.7652900354337362
2017-06-01,13558.1,1.7171389266530335
