date,value,norm
1954-05-01,29.4,-0.3482650854804814
1954-06-01,29.2,-0.8232337239120608
1954-07-01,29.3,-0.5094746801117404
1954-08-01,29.3,-0.46598457762779677
1954-09-01,29.2,-0.7313270988291768
1954-10-01,29.1,-1.0190493307265847
1954-11-01,29.2,-0.6453143380535288
1954-12-01,29.0,-1.3842872701295805
1955-01-01,29.2,-0.5462573026395021
1955-02-01,29.3,-0.039936153191251995
1955-03-01,29.2,-0.4773593402591945
1955-04-01,29.3,0.09016696346595679
1955-05-01,29.1,-0.945424014589626
1955-06-01,29.3,0.20629723576174558
1955-07-01,29.3,0.26816060925871377
1955-08-01,29.4,1.1085306154342538
1955-09-01,29.6,2.533784263849748
1955-10-01,29.6,2.4126007475783964
1955-11-01,29.5,1.6284423763469331
1955-12-01,29.5,1.5249243492526612
1956-01-01,29.7,2.4962940555740674
1956-02-01,29.8,2.694079530378456
1956-03-01,29.9,2.774363442469069
1956-04-01,30.1,3.1429363309466507
1956-05-01,30.3,3.257918827662717
1956-06-01,30.3,2.825518441083434
1956-07-01,30.2,2.250518119068248
1956-08-01,30.4,2.5014691666889273
1956-09-01,30.6,2.6417382146602835
1956-10-01,30.6,2.3555730204172334
1956-11-01,30.7,2.3146535844842653
1956-12-01,30.8,2.266333678831005
1957-01-01,31.0,2.3618829850291925
1957-02-01,31.0,2.137613841136876
1957-03-01,31.0,1.9568252434272877
1957-04-01,31.1,1.9380871038607428
1957-05-01,31.0,1.6599840771046293
1957-06-01,31.1,1.6805027925745313
1957-07-01,31.3,1.8147246935715233
1957-08-01,31.4,1.804384569067413
1957-09-01,31.3,1.565875391404751
1957-10-01,31.2,1.356942007868925
1957-11-01,31.3,1.4006902470531009
1957-12-01,31.4,1.4495193717271302
1958-01-01,31.5,1.4887482875076694
1958-02-01,31.5,1.4059022122322353
1958-03-01,31.7,1.56914951990712
1958-04-01,31.6,1.3675286548857832
1958-05-01,31.7,1.4315071163906263
1958-06-01,31.6,1.242910932531011
1958-07-01,31.6,1.191890243262391
1958-08-01,31.6,1.1429178798236095
1958-09-01,31.6,1.091296796330434
1958-10-01,31.5,0.9028257526352647
1958-11-01,31.6,1.0178384486053749
1958-12-01,31.6,0.9911395756290977
1959-01-01,31.7,1.1309617263737635
1959-02-01,31.7,1.1038940312578873
1959-03-01,31.7,1.0799647364195157
1959-04-01,31.8,1.2523759322316472
1959-05-01,31.8,1.2086365807810941
1959-06-01,31.7,0.950318216319982
1959-07-01,31.7,0.9383397643302867
1959-08-01,31.6,0.6428243465314063
1959-09-01,31.7,0.9015948414467754
1959-10-01,31.6,0.5564304731708624
1959-11-01,31.5,0.15602161985283283
1959-12-01,31.5,0.09152575239072501
1960-01-01,31.6,0.4596026981401206
1960-02-01,31.6,0.4145022081175905
1960-03-01,31.8,1.3241694217526179
1960-04-01,31.8,1.2863474588163668
1960-05-01,31.7,0.7546055221545025
1960-06-01,31.7,0.738213470514389
1960-07-01,31.7,0.6974858324512384
1960-08-01,31.6,-0.039872611140721145
1960-09-01,31.6,-0.10730997473041357
1960-10-01,31.7,0.6591261645135644
1960-11-01,31.7,0.6426268615962563
1960-12-01,31.7,0.6097390165874145
1961-01-01,31.8,1.6713433009094893
1961-02-01,31.8,1.5922860508607344
1961-03-01,31.8,1.511857891970018
1961-04-01,31.6,-0.7559289459850089
1961-05-01,31.5,-1.7487657984801555
1961-06-01,31.3,-3.228929509655839
1961-07-01,31.5,-1.341640786462929
1961-08-01,31.5,-1.2888550151434082
1961-09-01,31.5,-1.2395013659879117
1961-10-01,31.5,-1.2395013659879117
1961-11-01,31.5,-1.1931660907550208
1961-12-01,31.6,-0.3509312031632537
1962-01-01,31.7,0.4913036844285433
1962-02-01,31.7,0.4913036844285433
1962-03-01,31.7,0.4913036844285433
1962-04-01,31.6,-0.3117407395042197
1962-05-01,31.5,-1.1156638751379162
1962-06-01,31.5,-1.0560337935950221
1962-07-01,31.6,-0.16903085094129958
1962-08-01,31.6,-0.16903085094129958
1962-09-01,31.9,2.2299333486679567
1962-10-01,31.7,0.5831296952080579
1962-11-01,31.7,0.544331053939352
1962-12-01,31.6,-0.2995837083293113
1963-01-01,31.6,-0.29958370832925235
1963-02-01,31.5,-1.088662107878704
1963-03-01,31.5,-1.0326425862080801
1963-04-01,31.4,-1.7414754011332698
1963-05-01,31.5,-0.8784585918995308
1963-06-01,31.6,-0.045407660917587946
1963-07-01,31.7,0.7719302355993725
1963-08-01,31.6,-0.045407660917587946
1963-09-01,31.6,-0.045407660917587946
1963-10-01,31.6,-0.022899429009311797
1963-11-01,31.7,0.8014800153262936
1963-12-01,31.6,2.956036462073897e-14
1964-01-01,31.8,1.6641005886361648
1964-02-01,31.6,0.048168305084645
1964-03-01,31.6,0.10101525445237783
1964-04-01,31.6,0.10101525445237783
1964-05-01,31.5,-0.8081220356188934
1964-06-01,31.5,-0.9459053028944514
1964-07-01,31.6,0.028182994437805354
1964-08-01,31.6,-3.6557122158516675e-14
1964-09-01,31.7,0.9734171682980479
1964-10-01,31.7,0.9206965402036053
1964-11-01,31.7,0.8703882797458854
1964-12-01,31.7,0.8333470959195961
1965-01-01,31.8,1.7723160819289798
1965-02-01,31.9,2.484398620089503
1965-03-01,31.9,2.262741699740946
1965-04-01,32.0,2.6901206508858833
1965-05-01,32.1,2.9339863431522324
1965-06-01,32.4,3.752324654259751
1965-07-01,32.4,3.1040240068064553
1965-08-01,32.4,2.685914162812195
1965-09-01,32.4,2.4167341655197734
1965-10-01,32.5,2.4596747752401553
1965-11-01,32.6,2.4661902554694737
1965-12-01,32.8,2.668063856535744
1966-01-01,32.9,2.573746538516449
1966-02-01,33.2,2.839856834629957
1966-03-01,33.2,2.5072183438195155
1966-04-01,33.2,2.2641616237531372
1966-05-01,33.2,2.065129074598495
1966-06-01,33.3,2.0463135220894064
1966-07-01,33.5,2.1578910925587014
1966-08-01,33.6,2.10627104615518
1966-09-01,33.6,1.934448593291423
1966-10-01,33.4,1.5392564673984073
1966-11-01,33.3,1.3157358762790956
1966-12-01,33.3,1.2419127680501387
1967-01-01,33.4,1.2995874305431578
1967-02-01,33.4,1.2282178618786797
1967-03-01,33.3,1.0343476484442407
1967-04-01,33.1,0.7156418764814643
1967-05-01,33.3,0.9440595220676857
1967-06-01,33.5,1.1712276939698734
1967-07-01,33.5,1.1157290256058014
1967-08-01,33.4,0.921712044294623
1967-09-01,33.4,0.8759105426665325
1967-10-01,33.4,0.8329288635903641
1967-11-01,33.4,0.7928773608743714
1967-12-01,33.7,1.2661208092838536
1968-01-01,33.8,1.4012514410875614
1968-02-01,34.0,1.7091911494053975
1968-03-01,34.1,1.8402741837195502
1968-04-01,34.1,1.7853115640515322
1968-05-01,34.2,1.919513235086298
1968-06-01,34.2,1.818137363312227
1968-07-01,34.3,1.921546721920892
1968-08-01,34.2,1.6471200576447567
1968-09-01,34.4,1.9917190836476493
1968-10-01,34.4,1.9092539218112332
1968-11-01,34.5,2.025757829115281
1968-12-01,34.6,2.0972808007936594
1969-01-01,34.8,2.319003617453001
1969-02-01,35.0,2.439750182367905
1969-03-01,35.2,2.5068683705804005
1969-04-01,35.3,2.4006555592137016
1969-05-01,35.5,2.43793458615518
